503d1e460614f33b9f2f1685,transactions,Based on over 100 transactions
503d1e460614f33b9f2f1685,telephone,(708) 430-0654
503d1e460614f33b9f2f1685,epochstamp,1346182726
503d1e460614f33b9f2f1685,address,"6334 W95th St, Oak Lawn, IL 60453"
503d1e460614f33b9f2f1685,_id,503d1e460614f33b9f2f1685
503d1ed00614f33b9f2f171a,url,http://www.bundle.com/merchant/detail/gizzis-new-york-ny-4272024/
503d1ed00614f33b9f2f171a,transactions,Based on over 500 transactions
503d1ed00614f33b9f2f171a,telephone,(212) 353-0099
503d1ed00614f33b9f2f171a,Wed,8:00 - 21:00
503d1ed00614f33b9f2f171a,Sun,9:00 - 22:00
503d1ed00614f33b9f2f171a,Fri,8:00 - 22:00
503d1ed00614f33b9f2f171a,Tue,8:00 - 21:00
503d1ed00614f33b9f2f171a,Mon,8:00 - 21:00
503d1ed00614f33b9f2f171a,Thu,8:00 - 22:00
503d1ed00614f33b9f2f171a,Sat,9:00 - 22:00
503d1ed00614f33b9f2f171a,epochstamp,1346182864
503d1ed00614f33b9f2f171a,address,"16 W8th St, New York, NY 10011"
503d1ed00614f33b9f2f171a,_id,503d1ed00614f33b9f2f171a
503d1f420614f33b9f2f1794,url,http://www.bundle.com/merchant/detail/green-grounds-cafe-west-des-moines-ia-3886693/
503d1f420614f33b9f2f1794,transactions,Based on over 100 transactions
503d1f420614f33b9f2f1794,telephone,(515) 633-2326
503d1f420614f33b9f2f1794,epochstamp,1346182978
503d1f420614f33b9f2f1794,address,"117 5th St, West Des Moines, IA 50265"
503d1f420614f33b9f2f1794,_id,503d1f420614f33b9f2f1794
503d1f4d0614f33b9f2f17a0,url,http://www.bundle.com/merchant/detail/grappa-cafe-paoli-pa-18454966/
503d1f4d0614f33b9f2f17a0,transactions,Based on over 200 transactions
503d1f4d0614f33b9f2f17a0,telephone,(610) 889-4862
503d1f4d0614f33b9f2f17a0,Wed,11:00 - 21:00
503d1f4d0614f33b9f2f17a0,Sun,13:00 - 21:00
503d1f4d0614f33b9f2f17a0,Fri,11:00 - 22:00
503d1f4d0614f33b9f2f17a0,Tue,11:00 - 21:00
503d1f4d0614f33b9f2f17a0,Mon,11:00 - 21:00
503d1f4d0614f33b9f2f17a0,Thu,11:00 - 21:00
503d1f4d0614f33b9f2f17a0,Sat,11:00 - 22:00
503d1f4d0614f33b9f2f17a0,epochstamp,1346182989
503d1f4d0614f33b9f2f17a0,address,"19 E Lancaster Ave, Paoli, PA 19301"
503d1f4d0614f33b9f2f17a0,_id,503d1f4d0614f33b9f2f17a0
503d1f830614f33b9f2f17da,url,http://www.bundle.com/merchant/detail/taverna-opa-restaurant-west-palm-beach-fl-2158090/
503d1f830614f33b9f2f17da,transactions,Based on over 500 transactions
503d1f830614f33b9f2f17da,telephone,(561) 820-0002
503d1f830614f33b9f2f17da,Wed,00:00 - 24:00
503d1f830614f33b9f2f17da,Sun,00:00 - 24:00
503d1f830614f33b9f2f17da,Fri,00:00 - 24:00
503d1f830614f33b9f2f17da,Tue,00:00 - 24:00
503d1f830614f33b9f2f17da,Mon,00:00 - 24:00
503d1f830614f33b9f2f17da,Thu,00:00 - 24:00
503d1f830614f33b9f2f17da,Sat,00:00 - 24:00
503d1f830614f33b9f2f17da,epochstamp,1346183043
503d1f830614f33b9f2f17da,address,"700 S Rosemary Ave Ste 232, West Palm Beach, FL 33401"
503d1f830614f33b9f2f17da,_id,503d1f830614f33b9f2f17da
503d1fc00614f33b9f2f1824,url,http://www.bundle.com/merchant/detail/grapevine-cafe-green-bay-wi-2869173/
503d1fc00614f33b9f2f1824,transactions,Based on over 500 transactions
503d1fc00614f33b9f2f1824,telephone,(920) 469-2730
503d1fc00614f33b9f2f1824,Wed,7:00 - 11:00
503d1fc00614f33b9f2f1824,Sun,7:00 - 11:00
503d1fc00614f33b9f2f1824,Fri,7:00 - 11:00
503d1fc00614f33b9f2f1824,Tue,7:00 - 11:00
503d1fc00614f33b9f2f1824,Mon,7:00 - 11:00
503d1fc00614f33b9f2f1824,Thu,7:00 - 11:00
503d1fc00614f33b9f2f1824,Sat,7:00 - 11:00
503d1fc00614f33b9f2f1824,epochstamp,1346183104
503d1fc00614f33b9f2f1824,address,"2058 Allouez Ave, Green Bay, WI 54311"
503d1fc00614f33b9f2f1824,_id,503d1fc00614f33b9f2f1824
503d20180614f33b9f2f1890,url,http://www.bundle.com/merchant/detail/grand-buffet-bartlett-tn-20657215/
503d20180614f33b9f2f1890,transactions,Based on over 500 transactions
503d20180614f33b9f2f1890,epochstamp,1346183192
503d20180614f33b9f2f1890,address,"6105 Stage Rd, Memphis, TN 38134"
503d20180614f33b9f2f1890,_id,503d20180614f33b9f2f1890
503d202a0614f33b9f2f18a7,url,http://www.bundle.com/merchant/detail/tes-nail-spa-inc-chicago-il-4153036/
503d202a0614f33b9f2f18a7,transactions,Based on under 100 transactions
503d202a0614f33b9f2f18a7,telephone,(312) 532-5112
503d202a0614f33b9f2f18a7,epochstamp,1346183210
503d202a0614f33b9f2f18a7,address,"2104 N Clark St, Chicago, IL 60614"
503d202a0614f33b9f2f18a7,_id,503d202a0614f33b9f2f18a7
503d204f0614f33b9f2f18ce,url,http://www.bundle.com/merchant/detail/three-sisters-mexican-restaura-sacramento-ca-1749991/
503d204f0614f33b9f2f18ce,transactions,Based on over 500 transactions
503d204f0614f33b9f2f18ce,telephone,(916) 452-7442
503d204f0614f33b9f2f18ce,Wed,11:00 - 21:30
503d204f0614f33b9f2f18ce,Fri,11:00 - 22:00
503d204f0614f33b9f2f18ce,Tue,11:00 - 21:30
503d204f0614f33b9f2f18ce,Mon,11:00 - 21:30
503d204f0614f33b9f2f18ce,Thu,11:00 - 21:30
503d204f0614f33b9f2f18ce,Sat,16:30 - 22:00
503d204f0614f33b9f2f18ce,epochstamp,1346183247
503d204f0614f33b9f2f18ce,address,"5100 Folsom Blvd, Sacramento, CA 95819"
503d204f0614f33b9f2f18ce,_id,503d204f0614f33b9f2f18ce
503d205c0614f33b9f2f18d9,url,http://www.bundle.com/merchant/detail/three-of-cups-new-york-ny-18192942/
503d205c0614f33b9f2f18d9,transactions,Based on over 500 transactions
503d205c0614f33b9f2f18d9,telephone,(212) 388-0059
503d205c0614f33b9f2f18d9,Wed,17:00 - 1:00
503d205c0614f33b9f2f18d9,Sun,12:00 - 1:00
503d205c0614f33b9f2f18d9,Fri,17:00 - 2:00
503d205c0614f33b9f2f18d9,Tue,17:00 - 1:00
503d205c0614f33b9f2f18d9,Mon,17:00 - 1:00
503d205c0614f33b9f2f18d9,Thu,17:00 - 1:00
503d205c0614f33b9f2f18d9,Sat,17:00 - 2:00
503d205c0614f33b9f2f18d9,epochstamp,1346183260
503d205c0614f33b9f2f18d9,address,"83 1st Ave, New York, NY 10003"
503d205c0614f33b9f2f18d9,_id,503d205c0614f33b9f2f18d9
503d205d0614f33b9f2f18dc,url,http://www.bundle.com/merchant/detail/three-tomatoes-and-a-mozzarella-las-vegas-nv-3302680/
503d205d0614f33b9f2f18dc,transactions,Based on over 500 transactions
503d205d0614f33b9f2f18dc,telephone,(702) 257-3866
503d205d0614f33b9f2f18dc,epochstamp,1346183261
503d205d0614f33b9f2f18dc,address,"6485 S Rainbow Blvd, Las Vegas, NV 89118"
503d205d0614f33b9f2f18dc,_id,503d205d0614f33b9f2f18dc
503d20aa0614f33b9f2f1933,url,http://www.bundle.com/merchant/detail/gritz-cafe-inc-las-vegas-nv-1691293/
503d20aa0614f33b9f2f1933,transactions,Based on under 100 transactions
503d20aa0614f33b9f2f1933,telephone,(702) 255-4748
503d20aa0614f33b9f2f1933,Wed,7:00 - 15:00
503d20aa0614f33b9f2f1933,Sun,7:00 - 15:00
503d20aa0614f33b9f2f1933,Fri,7:00 - 15:00
503d20aa0614f33b9f2f1933,Tue,7:00 - 15:00
503d20aa0614f33b9f2f1933,Mon,7:00 - 15:00
503d20aa0614f33b9f2f1933,Thu,7:00 - 15:00
503d20aa0614f33b9f2f1933,Sat,7:00 - 15:00
503d20aa0614f33b9f2f1933,epochstamp,1346183338
503d20aa0614f33b9f2f1933,address,"1911 Stella Lake St, Las Vegas, NV 89106"
503d20aa0614f33b9f2f1933,_id,503d20aa0614f33b9f2f1933
503d20fe0614f33b9f2f1992,url,http://www.bundle.com/merchant/detail/the-graduate-davis-ca-20462895/
503d20fe0614f33b9f2f1992,transactions,Based on over 500 transactions
503d20fe0614f33b9f2f1992,telephone,(530) 758-4723
503d20fe0614f33b9f2f1992,Wed,00:00 - 24:00
503d20fe0614f33b9f2f1992,Sun,00:00 - 24:00
503d20fe0614f33b9f2f1992,Fri,00:00 - 24:00
503d20fe0614f33b9f2f1992,Tue,00:00 - 24:00
503d20fe0614f33b9f2f1992,Mon,00:00 - 24:00
503d20fe0614f33b9f2f1992,Thu,00:00 - 24:00
503d20fe0614f33b9f2f1992,Sat,00:00 - 24:00
503d20fe0614f33b9f2f1992,epochstamp,1346183422
503d20fe0614f33b9f2f1992,address,"805 Russell Blvd, Davis, CA 95616"
503d20fe0614f33b9f2f1992,_id,503d20fe0614f33b9f2f1992
503d21480614f33b9f2f19e7,url,http://www.bundle.com/merchant/detail/the-eclectic-cafe-tucson-az-18479051/
503d21480614f33b9f2f19e7,transactions,Based on over 500 transactions
503d21480614f33b9f2f19e7,telephone,(520) 885-2842
503d21480614f33b9f2f19e7,Wed,11:00 - 21:00
503d21480614f33b9f2f19e7,Fri,11:00 - 21:00
503d21480614f33b9f2f19e7,Tue,11:00 - 21:00
503d21480614f33b9f2f19e7,Mon,11:00 - 21:00
503d21480614f33b9f2f19e7,Thu,11:00 - 21:00
503d21480614f33b9f2f19e7,Sat,8:00 - 21:00
503d21480614f33b9f2f19e7,epochstamp,1346183496
503d21480614f33b9f2f19e7,address,"7053 E Tanque Verde Rd, Tucson, AZ 85715"
503d21480614f33b9f2f19e7,_id,503d21480614f33b9f2f19e7
503d21670614f33b9f2f1a0a,url,http://www.bundle.com/merchant/detail/the-skin-liaison-brentwood-ca-23607775/
503d21670614f33b9f2f1a0a,telephone,(925) 516-9000
503d21670614f33b9f2f1a0a,epochstamp,1346183527
503d21670614f33b9f2f1a0a,address,"729 1st St Ste B, Brentwood, CA 94513"
503d21670614f33b9f2f1a0a,_id,503d21670614f33b9f2f1a0a
503d218c0614f33b9f2f1a36,url,http://www.bundle.com/merchant/detail/taverna-bistro-sunnyvale-ca-2070895/
503d218c0614f33b9f2f1a36,transactions,Based on over 500 transactions
503d218c0614f33b9f2f1a36,telephone,(408) 735-9971
503d218c0614f33b9f2f1a36,epochstamp,1346183564
503d218c0614f33b9f2f1a36,address,"133 S Murphy Ave, Sunnyvale, CA 94086"
503d218c0614f33b9f2f1a36,_id,503d218c0614f33b9f2f1a36
503d21b70614f33b9f2f1a68,url,http://www.bundle.com/merchant/detail/galangal-2-inc-syosset-ny-1581174/
503d21b70614f33b9f2f1a68,transactions,Based on over 500 transactions
503d21b70614f33b9f2f1a68,telephone,(516) 682-0688
503d21b70614f33b9f2f1a68,epochstamp,1346183607
503d21b70614f33b9f2f1a68,address,"140 Jericho Tpke, Syosset, NY 11791"
503d21b70614f33b9f2f1a68,_id,503d21b70614f33b9f2f1a68
503d21c50614f33b9f2f1a74,url,http://www.bundle.com/merchant/detail/tasty-grill-whitestone-ny-19004212/
503d21c50614f33b9f2f1a74,transactions,Based on over 500 transactions
503d21c50614f33b9f2f1a74,telephone,(718) 767-7200
503d21c50614f33b9f2f1a74,Wed,11:00 - 21:45
503d21c50614f33b9f2f1a74,Sun,11:00 - 21:45
503d21c50614f33b9f2f1a74,Fri,11:00 - 21:45
503d21c50614f33b9f2f1a74,Tue,11:00 - 21:45
503d21c50614f33b9f2f1a74,Mon,11:00 - 21:45
503d21c50614f33b9f2f1a74,Thu,11:00 - 21:45
503d21c50614f33b9f2f1a74,Sat,11:00 - 21:45
503d21c50614f33b9f2f1a74,epochstamp,1346183621
503d21c50614f33b9f2f1a74,address,"1422 150th St, Whitestone, NY 11357"
503d21c50614f33b9f2f1a74,_id,503d21c50614f33b9f2f1a74
503d22370614f33b9f2f1af3,url,http://www.bundle.com/merchant/detail/hot-diggity-philadelphia-pa-3699470/
503d22370614f33b9f2f1af3,transactions,Based on over 200 transactions
503d22370614f33b9f2f1af3,telephone,(267) 886-9253
503d22370614f33b9f2f1af3,epochstamp,1346183735
503d22370614f33b9f2f1af3,address,"630 South St, Philadelphia, PA 19147"
503d22370614f33b9f2f1af3,_id,503d22370614f33b9f2f1af3
503d22710614f33b9f2f1b34,url,http://www.bundle.com/merchant/detail/union-city-grille-wilmington-de-484945/
503d22710614f33b9f2f1b34,transactions,Based on over 500 transactions
503d22710614f33b9f2f1b34,telephone,(302) 654-9780
503d22710614f33b9f2f1b34,Wed,4:00 - 10:00
503d22710614f33b9f2f1b34,Fri,4:00 - 10:00
503d22710614f33b9f2f1b34,Tue,4:00 - 10:00
503d22710614f33b9f2f1b34,Mon,4:00 - 10:00
503d22710614f33b9f2f1b34,Thu,4:00 - 10:00
503d22710614f33b9f2f1b34,Sat,4:00 - 10:00
503d22710614f33b9f2f1b34,epochstamp,1346183793
503d22710614f33b9f2f1b34,address,"805 N Union St, Wilmington, DE 19805"
503d22710614f33b9f2f1b34,_id,503d22710614f33b9f2f1b34
503d22730614f33b9f2f1b35,url,http://www.bundle.com/merchant/detail/the-grape-tray-fresno-ca-19492004/
503d22730614f33b9f2f1b35,transactions,Based on over 500 transactions
503d22730614f33b9f2f1b35,telephone,(559) 226-6828
503d22730614f33b9f2f1b35,Wed,10:30 - 17:30
503d22730614f33b9f2f1b35,Fri,10:30 - 17:30
503d22730614f33b9f2f1b35,Tue,10:30 - 17:30
503d22730614f33b9f2f1b35,Mon,10:30 - 17:30
503d22730614f33b9f2f1b35,Thu,10:30 - 17:30
503d22730614f33b9f2f1b35,Sat,10:30 - 16:00
503d22730614f33b9f2f1b35,epochstamp,1346183795
503d22730614f33b9f2f1b35,address,"5091 N Fresno St, Fresno, CA 93710"
503d22730614f33b9f2f1b35,_id,503d22730614f33b9f2f1b35
503d229e0614f33b9f2f1b69,url,http://www.bundle.com/merchant/detail/tandoori-village-phoenix-az-2232975/
503d229e0614f33b9f2f1b69,transactions,Based on over 500 transactions
503d229e0614f33b9f2f1b69,telephone,(602) 298-4606
503d229e0614f33b9f2f1b69,epochstamp,1346183838
503d229e0614f33b9f2f1b69,address,"4255 W Bell Rd, Phoenix, AZ 85053"
503d229e0614f33b9f2f1b69,_id,503d229e0614f33b9f2f1b69
503d22a40614f33b9f2f1b72,url,http://www.bundle.com/merchant/detail/takas-sushi-inc-fair-oaks-ca-18189352/
503d22a40614f33b9f2f1b72,transactions,Based on over 500 transactions
503d22a40614f33b9f2f1b72,telephone,(916) 961-2118
503d22a40614f33b9f2f1b72,epochstamp,1346183844
503d22a40614f33b9f2f1b72,address,"11773 Fair Oaks Blvd, Fair Oaks, CA 95628"
503d22a40614f33b9f2f1b72,_id,503d22a40614f33b9f2f1b72
503d22ec0614f33b9f2f1bc2,url,http://www.bundle.com/merchant/detail/the-turkey-grill-detroit-mi-4417888/
503d22ec0614f33b9f2f1bc2,transactions,Based on under 100 transactions
503d22ec0614f33b9f2f1bc2,telephone,(313) 872-4624
503d22ec0614f33b9f2f1bc2,Wed,11:00 - 20:00
503d22ec0614f33b9f2f1bc2,Fri,11:00 - 20:00
503d22ec0614f33b9f2f1bc2,Tue,11:00 - 20:00
503d22ec0614f33b9f2f1bc2,Mon,11:00 - 20:00
503d22ec0614f33b9f2f1bc2,Thu,11:00 - 20:00
503d22ec0614f33b9f2f1bc2,Sat,11:00 - 12:30
503d22ec0614f33b9f2f1bc2,epochstamp,1346183916
503d22ec0614f33b9f2f1bc2,address,"8290 Woodward Ave, Detroit, MI 48202"
503d22ec0614f33b9f2f1bc2,_id,503d22ec0614f33b9f2f1bc2
503d23020614f33b9f2f1bda,url,http://www.bundle.com/merchant/detail/uncle-andys-pizza-berkley-mi-2584065/
503d23020614f33b9f2f1bda,transactions,Based on over 500 transactions
503d23020614f33b9f2f1bda,telephone,(248) 545-6111
503d23020614f33b9f2f1bda,epochstamp,1346183938
503d23020614f33b9f2f1bda,address,"28957 Woodward Ave, Berkley, MI 48072"
503d23020614f33b9f2f1bda,_id,503d23020614f33b9f2f1bda
503d23820614f33b9f2f1c65,url,http://www.bundle.com/merchant/detail/tommys-thai-denver-co-19558389/
503d23820614f33b9f2f1c65,transactions,Based on over 500 transactions
503d23820614f33b9f2f1c65,telephone,(303) 377-4244
503d23820614f33b9f2f1c65,Wed,11:00 - 15:30
503d23820614f33b9f2f1c65,Fri,11:00 - 15:30
503d23820614f33b9f2f1c65,Tue,11:00 - 15:30
503d23820614f33b9f2f1c65,Mon,11:00 - 15:30
503d23820614f33b9f2f1c65,Thu,11:00 - 15:30
503d23820614f33b9f2f1c65,Sat,17:00 - 22:00
503d23820614f33b9f2f1c65,epochstamp,1346184066
503d23820614f33b9f2f1c65,address,"3410 E Colfax Ave, Denver, CO 80206"
503d23820614f33b9f2f1c65,_id,503d23820614f33b9f2f1c65
503d23ba0614f33b9f2f1ca1,url,http://www.bundle.com/merchant/detail/the-paul-mitchell-school-san-diego-ca-24353108/
503d23ba0614f33b9f2f1ca1,transactions,Based on over 500 transactions
503d23ba0614f33b9f2f1ca1,telephone,(619) 398-1590
503d23ba0614f33b9f2f1ca1,epochstamp,1346184122
503d23ba0614f33b9f2f1ca1,address,"450 A St, San Diego, CA 92101"
503d23ba0614f33b9f2f1ca1,_id,503d23ba0614f33b9f2f1ca1
503d24160614f33b9f2f1d0b,url,http://www.bundle.com/merchant/detail/umami-asian-kitchen-chagrin-falls-oh-850236/
503d24160614f33b9f2f1d0b,transactions,Based on over 200 transactions
503d24160614f33b9f2f1d0b,telephone,(440) 247-8600
503d24160614f33b9f2f1d0b,Wed,11:30 - 14:30
503d24160614f33b9f2f1d0b,Sun,17:00 - 21:00
503d24160614f33b9f2f1d0b,Fri,11:30 - 14:30
503d24160614f33b9f2f1d0b,Tue,11:30 - 14:30
503d24160614f33b9f2f1d0b,Mon,17:00 - 21:00
503d24160614f33b9f2f1d0b,Thu,11:30 - 14:30
503d24160614f33b9f2f1d0b,Sat,11:30 - 14:30
503d24160614f33b9f2f1d0b,epochstamp,1346184214
503d24160614f33b9f2f1d0b,address,"42 N Main St, Chagrin Falls, OH 44022"
503d24160614f33b9f2f1d0b,_id,503d24160614f33b9f2f1d0b
503d24170614f33b9f2f1d0e,url,http://www.bundle.com/merchant/detail/union-bistro-little-rock-ar-3600787/
503d24170614f33b9f2f1d0e,transactions,Based on under 100 transactions
503d24170614f33b9f2f1d0e,telephone,(501) 353-0360
503d24170614f33b9f2f1d0e,epochstamp,1346184215
503d24170614f33b9f2f1d0e,address,"3421 Old Cantrell Rd, Little Rock, AR 72202"
503d24170614f33b9f2f1d0e,_id,503d24170614f33b9f2f1d0e
503d24290614f33b9f2f1d26,url,http://www.bundle.com/merchant/detail/golden-day-spa-ellicott-city-md-18937035/
503d24290614f33b9f2f1d26,transactions,Based on over 100 transactions
503d24290614f33b9f2f1d26,telephone,(410) 750-7772
503d24290614f33b9f2f1d26,epochstamp,1346184233
503d24290614f33b9f2f1d26,address,"9050 Frederick Rd Ste E, Ellicott City, MD 21042"
503d24290614f33b9f2f1d26,_id,503d24290614f33b9f2f1d26
503d24670614f33b9f2f1d6b,url,http://www.bundle.com/merchant/detail/three-seasons-palo-alto-ca-21182289/
503d24670614f33b9f2f1d6b,transactions,Based on over 500 transactions
503d24670614f33b9f2f1d6b,telephone,(650) 838-0353
503d24670614f33b9f2f1d6b,Wed,11:30 - 14:00
503d24670614f33b9f2f1d6b,Sun,17:30 - 22:00
503d24670614f33b9f2f1d6b,Fri,11:30 - 14:00
503d24670614f33b9f2f1d6b,Tue,11:30 - 14:00
503d24670614f33b9f2f1d6b,Mon,11:30 - 14:00
503d24670614f33b9f2f1d6b,Thu,11:30 - 14:00
503d24670614f33b9f2f1d6b,Sat,17:00 - 23:00
503d24670614f33b9f2f1d6b,epochstamp,1346184295
503d24670614f33b9f2f1d6b,address,"518 Bryant St, Palo Alto, CA 94301"
503d24670614f33b9f2f1d6b,_id,503d24670614f33b9f2f1d6b
503d24c10614f33b9f2f1dc8,url,http://www.bundle.com/merchant/detail/graceful-services-new-york-ny-21498383/
503d24c10614f33b9f2f1dc8,transactions,Based on over 500 transactions
503d24c10614f33b9f2f1dc8,telephone,(212) 593-9904
503d24c10614f33b9f2f1dc8,epochstamp,1346184385
503d24c10614f33b9f2f1dc8,address,"1097 2nd Ave, New York, NY 10022"
503d24c10614f33b9f2f1dc8,_id,503d24c10614f33b9f2f1dc8
503d24d70614f33b9f2f1de5,url,http://www.bundle.com/merchant/detail/gumbys-pizza-of-columbia-columbia-mo-1103936/
503d24d70614f33b9f2f1de5,transactions,Based on over 500 transactions
503d24d70614f33b9f2f1de5,telephone,(573) 874-8629
503d24d70614f33b9f2f1de5,epochstamp,1346184407
503d24d70614f33b9f2f1de5,address,"1201 E Broadway, Columbia, MO 65201"
503d24d70614f33b9f2f1de5,_id,503d24d70614f33b9f2f1de5
503d252c0614f33b9f2f1e42,url,http://www.bundle.com/merchant/detail/tavira-chevy-chase-md-19881287/
503d252c0614f33b9f2f1e42,transactions,Based on over 500 transactions
503d252c0614f33b9f2f1e42,telephone,(301) 652-8684
503d252c0614f33b9f2f1e42,Wed,11:30 - 14:30
503d252c0614f33b9f2f1e42,Fri,11:30 - 14:30
503d252c0614f33b9f2f1e42,Tue,11:30 - 14:30
503d252c0614f33b9f2f1e42,Mon,11:30 - 14:30
503d252c0614f33b9f2f1e42,Thu,11:30 - 14:30
503d252c0614f33b9f2f1e42,Sat,17:30 - 23:00
503d252c0614f33b9f2f1e42,epochstamp,1346184492
503d252c0614f33b9f2f1e42,address,"8401 Connecticut Ave Ste LL, Chevy Chase, MD 20815"
503d252c0614f33b9f2f1e42,_id,503d252c0614f33b9f2f1e42
503d26230614f33b9f2f1f5a,url,http://www.bundle.com/merchant/detail/gravy-raleigh-nc-1873893/
503d26230614f33b9f2f1f5a,transactions,Based on over 500 transactions
503d26230614f33b9f2f1f5a,telephone,(919) 896-8679
503d26230614f33b9f2f1f5a,Wed,11:00 - 22:00
503d26230614f33b9f2f1f5a,Sun,17:00 - 22:00
503d26230614f33b9f2f1f5a,Fri,11:00 - 23:00
503d26230614f33b9f2f1f5a,Tue,11:00 - 22:00
503d26230614f33b9f2f1f5a,Mon,11:00 - 22:00
503d26230614f33b9f2f1f5a,Thu,11:00 - 22:00
503d26230614f33b9f2f1f5a,Sat,17:00 - 23:00
503d26230614f33b9f2f1f5a,epochstamp,1346184739
503d26230614f33b9f2f1f5a,address,"135 S Wilmington St, Raleigh, NC 27601"
503d26230614f33b9f2f1f5a,_id,503d26230614f33b9f2f1f5a
503d263b0614f33b9f2f1f70,url,http://www.bundle.com/merchant/detail/george-and-dragon-pub-seattle-wa-20309358/
503d263b0614f33b9f2f1f70,transactions,Based on over 500 transactions
503d263b0614f33b9f2f1f70,telephone,(206) 545-6864
503d263b0614f33b9f2f1f70,Wed,11:30 - 2:00
503d263b0614f33b9f2f1f70,Sun,11:30 - 2:00
503d263b0614f33b9f2f1f70,Fri,11:30 - 2:00
503d263b0614f33b9f2f1f70,Tue,11:30 - 2:00
503d263b0614f33b9f2f1f70,Mon,11:30 - 2:00
503d263b0614f33b9f2f1f70,Thu,11:30 - 2:00
503d263b0614f33b9f2f1f70,Sat,11:30 - 2:00
503d263b0614f33b9f2f1f70,epochstamp,1346184763
503d263b0614f33b9f2f1f70,address,"206 N36th St, Seattle, WA 98103"
503d263b0614f33b9f2f1f70,_id,503d263b0614f33b9f2f1f70
503d265e0614f33b9f2f1f94,url,http://www.bundle.com/merchant/detail/the-pig-n-whistle-los-angeles-ca-845306/
503d265e0614f33b9f2f1f94,transactions,Based on over 500 transactions
503d265e0614f33b9f2f1f94,telephone,(323) 463-0000
503d265e0614f33b9f2f1f94,Wed,11:30 - 1:30
503d265e0614f33b9f2f1f94,Sun,11:30 - 1:30
503d265e0614f33b9f2f1f94,Fri,11:30 - 2:00
503d265e0614f33b9f2f1f94,Tue,11:30 - 1:30
503d265e0614f33b9f2f1f94,Mon,11:30 - 1:30
503d265e0614f33b9f2f1f94,Thu,11:30 - 2:00
503d265e0614f33b9f2f1f94,Sat,11:30 - 2:00
503d265e0614f33b9f2f1f94,epochstamp,1346184798
503d265e0614f33b9f2f1f94,address,"6714 Hollywood Blvd, Hollywood, CA 90028"
503d265e0614f33b9f2f1f94,_id,503d265e0614f33b9f2f1f94
503d268f0614f33b9f2f1fca,url,http://www.bundle.com/merchant/detail/trippers-lansing-mi-1795080/
503d268f0614f33b9f2f1fca,transactions,Based on over 500 transactions
503d268f0614f33b9f2f1fca,telephone,(517) 336-0717
503d268f0614f33b9f2f1fca,epochstamp,1346184847
503d268f0614f33b9f2f1fca,address,"350 Frandor Ave, Lansing, MI 48912"
503d268f0614f33b9f2f1fca,_id,503d268f0614f33b9f2f1fca
503d26ba0614f33b9f2f1ffe,url,http://www.bundle.com/merchant/detail/the-plough-and-stars-san-francisco-ca-4314113/
503d26ba0614f33b9f2f1ffe,transactions,Based on over 500 transactions
503d26ba0614f33b9f2f1ffe,telephone,(415) 751-1122
503d26ba0614f33b9f2f1ffe,epochstamp,1346184890
503d26ba0614f33b9f2f1ffe,address,"116 Clement St, San Francisco, CA 94118"
503d26ba0614f33b9f2f1ffe,_id,503d26ba0614f33b9f2f1ffe
503d26e70614f33b9f2f202f,url,http://www.bundle.com/merchant/detail/third-rail-tavern-chicago-il-18555029/
503d26e70614f33b9f2f202f,transactions,Based on over 500 transactions
503d26e70614f33b9f2f202f,telephone,(312) 432-9107
503d26e70614f33b9f2f202f,epochstamp,1346184935
503d26e70614f33b9f2f202f,address,"1133 W Madison St Ste 1, Chicago, IL 60607"
503d26e70614f33b9f2f202f,_id,503d26e70614f33b9f2f202f
503d274e0614f33b9f2f20a8,url,http://www.bundle.com/merchant/detail/toku-sushi-houston-tx-24351824/
503d274e0614f33b9f2f20a8,transactions,Based on over 500 transactions
503d274e0614f33b9f2f20a8,telephone,(713) 780-3338
503d274e0614f33b9f2f20a8,Wed,11:00 - 23:00
503d274e0614f33b9f2f20a8,Sun,12:00 - 23:00
503d274e0614f33b9f2f20a8,Fri,11:00 - 2:00
503d274e0614f33b9f2f20a8,Tue,11:00 - 23:00
503d274e0614f33b9f2f20a8,Mon,11:00 - 23:00
503d274e0614f33b9f2f20a8,Thu,11:00 - 2:00
503d274e0614f33b9f2f20a8,Sat,15:00 - 1:00
503d274e0614f33b9f2f20a8,epochstamp,1346185038
503d274e0614f33b9f2f20a8,address,"10001 Westheimer Rd, Houston, TX 77042"
503d274e0614f33b9f2f20a8,_id,503d274e0614f33b9f2f20a8
503d27540614f33b9f2f20ad,url,http://www.bundle.com/merchant/detail/tokyo-sushi-commerce-township-mi-4642385/
503d27540614f33b9f2f20ad,transactions,Based on over 200 transactions
503d27540614f33b9f2f20ad,telephone,(248) 363-5542
503d27540614f33b9f2f20ad,epochstamp,1346185044
503d27540614f33b9f2f20ad,address,"2240 Union Lake Rd, Commerce Township, MI 48382"
503d27540614f33b9f2f20ad,_id,503d27540614f33b9f2f20ad
503d27680614f33b9f2f20c6,url,http://www.bundle.com/merchant/detail/timberwood-grill-charlottesville-va-297099/
503d27680614f33b9f2f20c6,transactions,Based on over 500 transactions
503d27680614f33b9f2f20c6,telephone,(434) 975-3311
503d27680614f33b9f2f20c6,Wed,11:00 - 23:00
503d27680614f33b9f2f20c6,Sun,10:00 - 23:00
503d27680614f33b9f2f20c6,Fri,11:00 - 24:00
503d27680614f33b9f2f20c6,Tue,11:00 - 23:00
